,"Здравствуйте, есть такой вопрос! Смогу ли я сохранять точки на водоемах и какая точность моего местоположения?"
,"Проблема всех навигаторов которые я видел в неактуальности дорог. Вот давно ищу навигатор который бы актуально строил машрут с учётом закрытых дорог в зоне АТО. Не один не построил маршрут через пункты пропуска, а предлагают ехать по закрытым и заминированным дорогам. Подскажите навигатор который знает где находятся пункты пропуска в зоне АТО."
,"На первый взгляд ничего особенного, устройство стоит своих денег. Качество сборки плохое, ПО глючное, сенсор ооочень не отзывчивый, после телефона среднего класса, пользоваться этим навигатором тяжело. Но сделав скидку на цену, можно сказать что и так пойдет, я на большее и не рассчитывал. Но к сожалению, навигатор сдох в первой же поездке( впереди долгие выяснения отношений с техподдержкой."
5,"На сьогоднішній день має найсильніший процесор з частотою 800мг. Сам таким користуюся і точно знаю що ви будете задоволені як і я. Всім рекомендую і не вірте тим хто пише що він завісає, завісає лише від неправельно встановлених карт."
,"Не могу подключить до компа, выдает ошибку -код 43. Подскажите ,что делать?"
,"Модель 2013 года. Документация к изделию очень краткая (скажем &quot;неудовлетворительная&quot;) - в ней нет информации как воспользоваться картами мира, о которых заявлено в описании. Ради чего и производилась покупка. На веб странице производителя программы Libelle есть возможность карты загрузить, но внутренней памяти навигатора не хватает на большие карты, например Германии или Польши. Как настроить программу для работы с внешней карточкой не указывается. Программа Libelle в короткий момент работоспособности навигатора не понравилась тем, что все надписи сделаны тонким мелким шрифтом и читать такие сообщения в движении будет невозможно или, как минимум, неудобно. О навигационных характеристиках ПО Libelle узнать ничего не получилось - поломка настала до &quot;ходовых испытаний&quot;. Сожалею, но в итоге &quot;НЕУД.&quot;"
,"Исходно карт всего мира на навигаторе нет! Их надо закачивать из интернета. Внутреннего хранилиша не хватит на большую карту, например, карту всей Германии. Возможность использовать дополнительную карточку для хранения этих карт не объяснена."
,"нужен безотказный навигатор для езды по Европе, посоветуйте похал-ста."
,"Хороший навигатор!Прост в использовании, карты либель тоже ничего, пару раз не находил улицы, но это было в поселках, карты в крупных городах(в частности, Харьков) очень подробные."
4,"Притензий нет, ни к сборке ни к работе"
5,"Навигатор прелестный, пользуюсь боkьше года, водит по украине как мама за руку в школу )) Доволен покупкой ."
5,"Пользуюсь уже достаточно долго, серьезных нареканий не было. Хороший дисплей, управление. Временами немного подтормаживает"
5,"Катаюсь с этим навиком второй год. И по городу и за город, все отлично."
5,"За пол года работы не подводил.Спасибо производителю за качественный товар"
5,"Навигатор достаточно хороший. Экран хотелось бы немного лучше и пришлось поморочиться с картами"
5,"Взял на пробу, пока все устраивает, работает без сбоев."
,"По поводу внешнего вида здесь говорилось, что приходит в новом дизайне, вот и я понадеялся на &quot;честность&quot; и заказал данный навигатор не здесь), так как там на фото именно новый дизайн. Пришел именно такой как здесь. Пока торможения не заметил, подсказывает во-время. Первый раз долго искал спутники, сейчас определяет сразу после включения. Небольшой, удобный. Произведён в Малайзии, что радует. Аккумулятора иногда не хватает, но, как всегда, скажу банальное - на свои деньги он хорош."
,"Сам навігатор зроблений добре. Супутники зловив навіть у приміщенні нової пошти (pioneer не зміг). Пишуть що не тримає присоска, у мене виглядає надійно і в принципі тримає теж не погано. Те що в сонячний день нічого не видно, я це ще не спробував, але екран доволі гарний. Хоча вже з коробки був поцарапаний, надіюся там плівка. Сама лібель тормозить, поставив іго, ця програмка думає швидше і не підвисає. Лібель залишив так як читав що наповнення карт по Україні краще. З офіційного сайту лібель скачав карту Польщі, поставив без проблем, але навігатор зразу сказав що карти критично застаріли! Батарея тримає дійсно не дуже довго. В цілому навігатор виправдує свою ціну, а от лібель ще потрібно працювати."
,"Какие форматы видео поддерживает?"
,"Слители все карты,и ничего нельзя сделать...Он просто пустой....И все это произошло после обновления через ПК...."
,"Показывает движение по-полосам? Есть ли возможность присоединить камеру заднего вида?Спасибо"
,"очень слабый процессор и медленная память."
